m,iunnh,8,/,
m,m,1,/,
m,m,2,/,
m,m,3,/,
m,m,5,/,
m,m,6,/,
m,m,7,/,
m,ng,1,,
m,ng,2,晚,
m,ng,3,,
m,ng,5,門,
m,ng,6,,
m,ng,7,問,
m,ngh,4,/,
m,ngh,8,/,
m,o,1,嘛,
m,o,2,孬,
m,o,3,,
m,o,5,蟆,
m,o,6,磨,
m,o,7,,
m,oh,4,麼,
m,oh,8,膜,
m,oi,1,/,
m,oi,2,/,
m,oi,3,/,
m,oi,5,/,
m,oi,6,/,
m,oi,7,/,
m,oih,4,/,
m,oih,8,/,
m,oinn,1,/,
m,oinn,2,/,
m,oinn,3,/,
m,oinn,5,/,
m,oinn,6,/,
m,oinn,7,/,
m,ok,4,,
m,ok,8,冒,
m,om,1,/,
m,om,2,/,
m,om,3,/,
m,om,5,/,
m,om,6,/,
m,om,7,/,
m,ong,1,,
m,ong,2,懞,
m,ong,3,貿,
m,ong,5,瞀,
m,ong,6,茂,
m,ong,7,,
m,onn,1,,
m,onn,2,,
m,onn,3,,
m,onn,5,,
m,onn,6,,
m,onn,7,望,
m,ou,1,,
m,ou,2,某,
m,ou,3,,
m,ou,5,哞,
m,ou,6,茂,
m,ou,7,,
m,ounn,1,/,
m,ounn,2,/,
m,ounn,3,/,
m,ounn,5,/,
m,ounn,6,/,
m,ounn,7,/,
m,r,1,/,
m,r,2,/,
m,r,3,/,
m,r,5,/,
m,r,6,/,
m,r,7,/,
m,rh,4,/,
m,rh,8,/,
m,u,1,,
m,u,2,姥,
m,u,3,,
m,u,5,,
m,u,6,募,
m,u,7,,
m,ua,1,,盖上一层
m,ua,2,,
m,ua,3,,
m,ua,5,麻,
m,ua,6,,
m,ua,7,,
m,uah,4,,
m,uah,8,沫,
m,uai,1,,
m,uai,2,,
m,uai,3,,
m,uai,5,,
m,uai,6,,
m,uai,7,,
m,uainn,1,/,
m,uainn,2,/,
m,uainn,3,/,
m,uainn,5,/,
m,uainn,6,/,
m,uainn,7,/,
m,uak,4,,
m,uak,8,抹,
m,uam,1,/,
m,uam,2,/,
m,uam,3,/,
m,uam,5,/,
m,uam,6,/,
m,uam,7,/,
m,uan,1,,
m,uan,2,饅,
m,uan,3,,
m,uan,5,顢,
m,uan,6,嫚,
m,uan,7,,
m,uang,1,,
m,uang,2,饅,
m,uang,3,,
m,uang,5,顢,
m,uang,6,嫚,
m,uang,7,万,
m,uann,1,,
m,uann,2,滿,
m,uann,3,,
m,uann,5,顢,
m,uann,6,,
m,uann,7,,
m,uap,4,/,
m,uap,8,/,
m,uat,4,,
m,uat,8,抹,
m,ue,1,,
m,ue,2,每,
m,ue,3,,
m,ue,5,糜,
m,ue,6,沬,
m,ue,7,妹,
m,ueh,4,,
m,ueh,8,物,
m,uei,1,,
m,uei,2,每,
m,uei,3,,
m,uei,5,糜,
m,uei,6,沬,
m,uei,7,妹,
m,ueih,4,,
m,ueih,8,物,
m,ueinn,1,/,
m,ueinn,2,/,
m,ueinn,3,/,
m,ueinn,5,/,
m,ueinn,6,/,
m,ueinn,7,/,
m,uek,4,,
m,uek,8,抹,
m,uen,1,,
m,uen,2,,
m,uen,3,,
m,uen,5,,
m,uen,6,,
m,uen,7,,
m,ueng,1,,
m,ueng,2,,
m,ueng,3,,
m,ueng,5,,
m,ueng,6,,
m,ueng,7,,
m,uenn,1,/,
m,uenn,2,/,
m,uenn,3,/,
m,uenn,5,/,
m,uenn,6,/,
m,uenn,7,/,
m,uet,4,,
m,uet,8,抹,
m,uh,4,/,
m,uh,8,/,
m,ui,1,,
m,ui,2,每,
m,ui,3,𱰸,
m,ui,5,玫,
m,ui,6,妹,
m,ui,7,,
m,uinn,1,/,
m,uinn,2,/,
m,uinn,3,/,
m,uinn,5,/,
m,uinn,6,/,
m,uinn,7,/,
m,uk,4,刎,
m,uk,8,沒,
m,un,1,,
m,un,2,,
m,un,3,,
m,un,5,門,
m,un,6,,
m,un,7,璺,
m,ung,1,燜,
m,ung,2,,
m,ung,3,悶,
m,ung,5,玫,
m,ung,6,聞,
m,ung,7,悶,
m,uoinn,1,/,
m,uoinn,2,/,
m,uoinn,3,/,
m,uoinn,5,/,
m,uoinn,6,/,
m,uoinn,7,/,
m,ut,4,刎,
m,ut,8,沒,
m,v,1,/,
m,v,2,/,
m,v,3,/,
m,v,5,/,
m,v,6,/,
m,v,7,/,
m,vh,4,/,
m,vh,8,/,
m,vk,4,/,
m,vk,8,/,
m,vn,1,/,
m,vn,2,/,
m,vn,3,/,
m,vn,5,/,
m,vn,6,/,
m,vn,7,/,
m,vng,1,,
m,vng,2,晚,
m,vng,3,,
m,vng,5,門,
m,vng,6,,
m,vng,7,問,
m,vt,4,/,
m,vt,8,/,
b,a,1,,
b,a,2,,
b,a,3,,
b,a,5,,
b,a,6,,
b,a,7,,拖
b,ah,4,肉,
b,ah,8,,
b,ai,1,,
b,ai,2,,丑
b,ai,3,,
b,ai,5,眉,
b,ai,6,,
b,ai,7,睸,
b,ainn,1,/,
b,ainn,2,/,
b,ainn,3,/,
b,ainn,5,/,
b,ainn,6,/,
b,ainn,7,/,
b,ak,4,,
b,ak,8,桲,
b,am,1,/,
b,am,2,/,
b,am,3,/,
b,am,5,/,
b,am,6,/,
b,am,7,/,
b,an,1,,
b,an,2,挽,
b,an,3,,
b,an,5,蠻,
b,an,6,,
b,an,7,緩,
b,ang,1,/,
b,ang,2,/,
b,ang,3,/,
b,ang,5,/,
b,ang,6,/,
b,ang,7,/,
b,ann,1,/,
b,ann,2,/,
b,ann,3,/,
b,ann,5,/,
b,ann,6,/,
b,ann,7,/,
b,ap,4,/,
b,ap,8,/,
b,at,4,,
b,at,8,桲,
b,au,1,,
b,au,2,茆,
b,au,3,,
b,au,5,模,
b,au,6,,
b,au,7,戊,
b,auh,4,/,
b,auh,8,/,
b,aunn,1,/,
b,aunn,2,/,
b,aunn,3,/,
b,aunn,5,/,
b,aunn,6,/,
b,aunn,7,/,
b,e,1,,
b,e,2,馬,
b,e,3,,
b,e,5,,
b,e,6,,
b,e,7,,
b,eh,4,,
b,eh,8,麥,
b,ek,4,,
b,ek,8,蜜,
b,en,1,/,
b,en,2,/,
b,en,3,/,
b,en,5,/,
b,en,6,/,
b,en,7,/,
b,eng,1,/,
b,eng,2,/,
b,eng,3,/,
b,eng,5,/,
b,eng,6,/,
b,eng,7,/,
b,enn,1,/,
b,enn,2,/,
b,enn,3,/,
b,enn,5,/,
b,enn,6,/,
b,enn,7,/,
b,et,4,/,
b,et,8,/,
b,eu,1,/,
b,eu,2,/,
b,eu,3,/,
b,eu,5,/,
b,eu,6,/,
b,eu,7,/,
b,i,1,,
b,i,2,米,
b,i,3,,
b,i,5,味,
b,i,6,,
b,i,7,沕,
b,ia,1,/,
b,ia,2,/,
b,ia,3,/,
b,ia,5,/,
b,ia,6,/,
b,ia,7,/,
b,iah,4,/,
b,iah,8,/,
b,iak,4,/,
b,iak,8,/,
b,iam,1,/,
b,iam,2,/,
b,iam,3,/,
b,iam,5,/,
b,iam,6,/,
b,iam,7,/,
b,ian,1,/,
b,ian,2,/,
b,ian,3,/,
b,ian,5,/,
b,ian,6,/,
b,ian,7,/,
b,iang,1,/,
b,iang,2,/,
b,iang,3,/,
b,iang,5,/,
b,iang,6,/,
b,iang,7,/,
b,iann,1,/,
b,iann,2,/,
b,iann,3,/,
b,iann,5,/,
b,iann,6,/,
b,iann,7,/,
b,iap,4,/,
b,iap,8,/,
b,iat,4,/,
b,iat,8,/,
b,iau,1,/,
b,iau,2,/,
b,iau,3,/,
b,iau,5,/,
b,iau,6,/,
b,iau,7,/,
b,iauh,4,/,
b,iauh,8,/,
b,iaunn,1,/,
b,iaunn,2,/,
b,iaunn,3,/,
b,iaunn,5,/,
b,iaunn,6,/,
b,iaunn,7,/,
b,ie,1,,
b,ie,2,,
b,ie,3,,
b,ie,5,描,
b,ie,6,,
b,ie,7,廟,
b,ieh,4,/,
b,ieh,8,/,
b,iek,4,/,
b,iek,8,/,
b,iem,1,/,
b,iem,2,/,
b,iem,3,/,
b,iem,5,/,
b,iem,6,/,
b,iem,7,/,
b,ien,1,/,
b,ien,2,/,
b,ien,3,/,
b,ien,5,/,
b,ien,6,/,
b,ien,7,/,
b,ieng,1,/,
b,ieng,2,/,
b,ieng,3,/,
b,ieng,5,/,
b,ieng,6,/,
b,ieng,7,/,
b,ienn,1,/,
b,ienn,2,/,
b,ienn,3,/,
b,ienn,5,/,
b,ienn,6,/,
b,ienn,7,/,
b,iep,4,/,
b,iep,8,/,
b,iet,4,/,
b,iet,8,/,
b,ieu,1,/,
b,ieu,2,/,
b,ieu,3,/,
b,ieu,5,/,
b,ieu,6,/,
b,ieu,7,/,
b,ieuh,4,/,
b,ieuh,8,/,
b,ieunn,1,/,
b,ieunn,2,/,
b,ieunn,3,/,
b,ieunn,5,/,
b,ieunn,6,/,
b,ieunn,7,/,
b,ih,4,覕,
b,ih,8,篾,
b,ik,4,,
b,ik,8,蜜,
b,im,1,/,
b,im,2,/,
b,im,3,/,
b,im,5,/,
b,im,6,/,
b,im,7,/,
b,in,1,/,
b,in,2,/,
b,in,3,/,
b,in,5,/,
b,in,6,/,
b,in,7,/,
b,ing,1,/,
b,ing,2,/,
b,ing,3,/,
b,ing,5,/,
b,ing,6,/,
b,ing,7,/,
b,inn,1,/,
b,inn,2,/,
b,inn,3,/,
b,inn,5,/,
b,inn,6,/,
b,inn,7,/,
b,innh,4,/,
b,innh,8,/,
b,io,1,,
b,io,2,,
b,io,3,,
b,io,5,描,
b,io,6,,
b,io,7,廟,
b,ioh,4,/,
b,ioh,8,/,
b,iok,4,/,
b,iok,8,/,
b,iong,1,/,
b,iong,2,/,
b,iong,3,/,
b,iong,5,/,
b,iong,6,/,
b,iong,7,/,
b,ionn,1,/,
b,ionn,2,/,
b,ionn,3,/,
b,ionn,5,/,
b,ionn,6,/,
b,ionn,7,/,
b,iou,1,/,
b,iou,2,/,
b,iou,3,/,
b,iou,5,/,
b,iou,6,/,
b,iou,7,/,
b,ip,4,/,
b,ip,8,/,
b,it,4,,
b,it,8,蜜,
b,iu,1,/,
b,iu,2,/,
b,iu,3,/,
b,iu,5,/,
b,iu,6,/,
b,iu,7,/,
b,iuh,4,/,
b,iuh,8,/,
b,iunn,1,/,
b,iunn,2,/,
b,iunn,3,/,
b,iunn,5,/,
b,iunn,6,/,
b,iunn,7,/,
b,iunnh,4,/,
b,iunnh,8,/,
b,m,1,/,
b,m,2,/,
b,m,3,/,
b,m,5,/,
b,m,6,/,
b,m,7,/,
b,ng,1,/,
b,ng,2,/,
b,ng,3,/,
b,ng,5,/,
b,ng,6,/,
b,ng,7,/,
b,ngh,4,/,
b,ngh,8,/,
b,o,1,,
b,o,2,姥,
b,o,3,,
b,o,5,无,
b,o,6,,
b,o,7,帽,
b,oh,4,/,
b,oh,8,/,
b,oi,1,,
b,oi,2,買,
b,oi,3,,
b,oi,5,,
b,oi,6,𣍐,
b,oi,7,賣,
b,oih,4,/,
b,oih,8,/,
b,oinn,1,/,
b,oinn,2,/,
b,oinn,3,/,
b,oinn,5,/,
b,oinn,6,/,
b,oinn,7,/,
b,ok,4,/,
b,ok,8,/,
b,om,1,/,
b,om,2,/,
b,om,3,/,
b,om,5,/,
b,om,6,/,
b,om,7,/,
b,ong,1,/,
b,ong,2,/,
b,ong,3,/,
b,ong,5,/,
b,ong,6,/,
b,ong,7,/,
b,onn,1,/,
b,onn,2,/,
b,onn,3,/,
b,onn,5,/,
b,onn,6,/,
b,onn,7,/,
b,ou,1,,
b,ou,2,牡,
b,ou,3,,
b,ou,5,模,
b,ou,6,,
b,ou,7,戊,
b,ounn,1,/,
b,ounn,2,/,
b,ounn,3,/,
b,ounn,5,/,
b,ounn,6,/,
b,ounn,7,/,
b,r,1,/,
b,r,2,/,
b,r,3,/,
b,r,5,/,
b,r,6,/,
b,r,7,/,
b,rh,4,/,
b,rh,8,/,
b,u,1,,
b,u,2,撫,
b,u,3,,
b,u,5,巫,
b,u,6,戊,
b,u,7,霧,
b,ua,1,,
b,ua,2,,
b,ua,3,,
b,ua,5,埋,
b,ua,6,,
b,ua,7,,
b,uah,4,峇,
b,uah,8,茇,
b,uai,1,/,
b,uai,2,/,
b,uai,3,/,
b,uai,5,/,
b,uai,6,/,
b,uai,7,/,
b,uainn,1,/,
b,uainn,2,/,
b,uainn,3,/,
b,uainn,5,/,
b,uainn,6,/,
b,uainn,7,/,
b,uak,4,,
b,uak,8,襪,
b,uam,1,/,
b,uam,2,/,
b,uam,3,/,
b,uam,5,/,
b,uam,6,/,
b,uam,7,/,
b,uan,1,,
b,uan,2,饅,
b,uan,3,,
b,uan,5,顢,
b,uan,6,嫚,
b,uan,7,万,
b,uang,1,,
b,uang,2,饅,
b,uang,3,,
b,uang,5,顢,
b,uang,6,嫚,
b,uang,7,万,
b,uann,1,/,
b,uann,2,/,
b,uann,3,/,
b,uann,5,/,
b,uann,6,/,
b,uann,7,/,
b,uap,4,/,
b,uap,8,/,
b,uat,4,,
b,uat,8,襪,
b,ue,1,,
b,ue,2,買,
b,ue,3,,
b,ue,5,枚,
b,ue,6,𣍐,
b,ue,7,賣,
b,ueh,4,,
b,ueh,8,襪,
b,uei,1,,
b,uei,2,美,
b,uei,3,,
b,uei,5,枚,
b,uei,6,,
b,uei,7,未,
b,ueih,4,,
b,ueih,8,襪,
b,ueinn,1,/,
b,ueinn,2,/,
b,ueinn,3,/,
b,ueinn,5,/,
b,ueinn,6,/,
b,ueinn,7,/,
b,uek,4,,
b,uek,8,襪,
b,uen,1,,
b,uen,2,饅,
b,uen,3,,
b,uen,5,顢,
b,uen,6,嫚,
b,uen,7,万,
b,ueng,1,,
b,ueng,2,饅,
b,ueng,3,,
b,ueng,5,顢,
b,ueng,6,嫚,
b,ueng,7,万,
b,uenn,1,/,
b,uenn,2,/,
b,uenn,3,/,
b,uenn,5,/,
b,uenn,6,/,
b,uenn,7,/,
b,uet,4,,
b,uet,8,襪,
b,uh,4,/,
b,uh,8,/,
b,ui,1,,
b,ui,2,,
b,ui,3,,痱子
b,ui,5,,
b,ui,6,,
b,ui,7,,
b,uinn,1,/,
b,uinn,2,/,
b,uinn,3,/,
b,uinn,5,/,
b,uinn,6,/,
b,uinn,7,/,
b,uk,4,吻,
b,uk,8,勿,
b,un,1,燜,
b,un,2,,
b,un,3,悶,
b,un,5,玫,
b,un,6,聞,
b,un,7,悶,
b,ung,1,燜,
b,ung,2,晚,
b,ung,3,悶,
b,ung,5,玫,
b,ung,6,聞,
b,ung,7,悶,
b,uoinn,1,/,
b,uoinn,2,/,
b,uoinn,3,/,
b,uoinn,5,/,
b,uoinn,6,/,
b,uoinn,7,/,
b,ut,4,吻,
b,ut,8,勿,
b,v,1,/,
b,v,2,/,
b,v,3,/,
b,v,5,/,
b,v,6,/,
b,v,7,/,
b,vh,4,/,
b,vh,8,/,
b,vk,4,/,
b,vk,8,/,
b,vn,1,/,
b,vn,2,/,
b,vn,3,/,
b,vn,5,/,
b,vn,6,/,
b,vn,7,/,
b,vng,1,/,
b,vng,2,/,
b,vng,3,/,
b,vng,5,/,
b,vng,6,/,
b,vng,7,/,
b,vt,4,/,
b,vt,8,/,
pf,a,1,/,
pf,a,2,/,
pf,a,3,/,
pf,a,5,/,
pf,a,6,/,
pf,a,7,/,
pf,ah,4,/,
pf,ah,8,/,
pf,ai,1,/,
pf,ai,2,/,
pf,ai,3,/,
pf,ai,5,/,
pf,ai,6,/,
pf,ai,7,/,
pf,ainn,1,/,
pf,ainn,2,/,
pf,ainn,3,/,
pf,ainn,5,/,
pf,ainn,6,/,
pf,ainn,7,/,
pf,ak,4,/,
pf,ak,8,/,
pf,am,1,/,
pf,am,2,/,
pf,am,3,/,
pf,am,5,/,
pf,am,6,/,
pf,am,7,/,
pf,an,1,/,
pf,an,2,/,
pf,an,3,/,
pf,an,5,/,
pf,an,6,/,
pf,an,7,/,
pf,ang,1,/,
pf,ang,2,/,
pf,ang,3,/,
pf,ang,5,/,
pf,ang,6,/,
pf,ang,7,/,
pf,ann,1,/,
pf,ann,2,/,
pf,ann,3,/,
pf,ann,5,/,
pf,ann,6,/,
pf,ann,7,/,
pf,ap,4,/,
pf,ap,8,/,
pf,at,4,/,
pf,at,8,/,
pf,au,1,/,
pf,au,2,/,
pf,au,3,/,
pf,au,5,/,
pf,au,6,/,
pf,au,7,/,
pf,auh,4,/,
pf,auh,8,/,
pf,aunn,1,/,
pf,aunn,2,/,
pf,aunn,3,/,
pf,aunn,5,/,
pf,aunn,6,/,
pf,aunn,7,/,
pf,e,1,/,
pf,e,2,/,
pf,e,3,/,
pf,e,5,/,
pf,e,6,/,
pf,e,7,/,
pf,eh,4,/,
pf,eh,8,/,
pf,ek,4,/,
pf,ek,8,/,
pf,en,1,/,
pf,en,2,/,
pf,en,3,/,
pf,en,5,/,
pf,en,6,/,
pf,en,7,/,
pf,eng,1,/,
pf,eng,2,/,
pf,eng,3,/,
pf,eng,5,/,
pf,eng,6,/,
pf,eng,7,/,
pf,enn,1,/,
pf,enn,2,/,
pf,enn,3,/,
pf,enn,5,/,
pf,enn,6,/,
pf,enn,7,/,
pf,et,4,/,
pf,et,8,/,
pf,eu,1,/,
pf,eu,2,/,
pf,eu,3,/,
pf,eu,5,/,
pf,eu,6,/,
pf,eu,7,/,
pf,i,1,/,
pf,i,2,/,
pf,i,3,/,
pf,i,5,/,
pf,i,6,/,
pf,i,7,/,
pf,ia,1,/,
pf,ia,2,/,
pf,ia,3,/,
pf,ia,5,/,
pf,ia,6,/,
pf,ia,7,/,
pf,iah,4,/,
pf,iah,8,/,
pf,iak,4,/,
pf,iak,8,/,
pf,iam,1,/,
pf,iam,2,/,
pf,iam,3,/,
pf,iam,5,/,
pf,iam,6,/,
pf,iam,7,/,
pf,ian,1,/,
pf,ian,2,/,
pf,ian,3,/,
pf,ian,5,/,
pf,ian,6,/,
pf,ian,7,/,
pf,iang,1,/,
pf,iang,2,/,
pf,iang,3,/,
pf,iang,5,/,
pf,iang,6,/,
pf,iang,7,/,
pf,iann,1,/,
pf,iann,2,/,
pf,iann,3,/,
pf,iann,5,/,
pf,iann,6,/,
pf,iann,7,/,
pf,iap,4,/,
pf,iap,8,/,
pf,iat,4,/,
pf,iat,8,/,
pf,iau,1,/,
pf,iau,2,/,
pf,iau,3,/,
pf,iau,5,/,
pf,iau,6,/,
pf,iau,7,/,
pf,iauh,4,/,
pf,iauh,8,/,
pf,iaunn,1,/,
pf,iaunn,2,/,
pf,iaunn,3,/,
pf,iaunn,5,/,
pf,iaunn,6,/,
pf,iaunn,7,/,
pf,ie,1,/,
pf,ie,2,/,
pf,ie,3,/,
pf,ie,5,/,
pf,ie,6,/,
pf,ie,7,/,
pf,ieh,4,/,
pf,ieh,8,/,
pf,iek,4,/,
pf,iek,8,/,
pf,iem,1,/,
pf,iem,2,/,
pf,iem,3,/,
pf,iem,5,/,
pf,iem,6,/,
pf,iem,7,/,
pf,ien,1,/,
pf,ien,2,/,
pf,ien,3,/,
pf,ien,5,/,
pf,ien,6,/,
pf,ien,7,/,
pf,ieng,1,/,
pf,ieng,2,/,
pf,ieng,3,/,
pf,ieng,5,/,
pf,ieng,6,/,
pf,ieng,7,/,
pf,ienn,1,/,
pf,ienn,2,/,
pf,ienn,3,/,
pf,ienn,5,/,
pf,ienn,6,/,
pf,ienn,7,/,
pf,iep,4,/,
pf,iep,8,/,
pf,iet,4,/,
pf,iet,8,/,
pf,ieu,1,/,
pf,ieu,2,/,
pf,ieu,3,/,
pf,ieu,5,/,
pf,ieu,6,/,
pf,ieu,7,/,
pf,ieuh,4,/,
pf,ieuh,8,/,
pf,ieunn,1,/,
pf,ieunn,2,/,
pf,ieunn,3,/,
pf,ieunn,5,/,
pf,ieunn,6,/,
pf,ieunn,7,/,
pf,ih,4,/,
pf,ih,8,/,
pf,ik,4,/,
pf,ik,8,/,
pf,im,1,/,
pf,im,2,/,
pf,im,3,/,
pf,im,5,/,
pf,im,6,/,
pf,im,7,/,
pf,in,1,/,
pf,in,2,/,
pf,in,3,/,
pf,in,5,/,
pf,in,6,/,
pf,in,7,/,
pf,ing,1,/,
pf,ing,2,/,
pf,ing,3,/,
pf,ing,5,/,
pf,ing,6,/,
pf,ing,7,/,
pf,inn,1,/,
pf,inn,2,/,
pf,inn,3,/,
pf,inn,5,/,
pf,inn,6,/,
pf,inn,7,/,
pf,innh,4,/,
pf,innh,8,/,
pf,io,1,/,
pf,io,2,/,
pf,io,3,/,
pf,io,5,/,
pf,io,6,/,
pf,io,7,/,
pf,ioh,4,/,
pf,ioh,8,/,
pf,iok,4,/,
pf,iok,8,/,
pf,iong,1,/,
pf,iong,2,/,
pf,iong,3,/,
pf,iong,5,/,
pf,iong,6,/,
pf,iong,7,/,
pf,ionn,1,/,
pf,ionn,2,/,
pf,ionn,3,/,
pf,ionn,5,/,
pf,ionn,6,/,
pf,ionn,7,/,
pf,iou,1,/,
pf,iou,2,/,
pf,iou,3,/,
pf,iou,5,/,
pf,iou,6,/,
pf,iou,7,/,
pf,ip,4,/,
pf,ip,8,/,
pf,it,4,/,
pf,it,8,/,
pf,iu,1,/,
pf,iu,2,/,
pf,iu,3,/,
pf,iu,5,/,
pf,iu,6,/,
pf,iu,7,/,
pf,iuh,4,/,
pf,iuh,8,/,
pf,iunn,1,/,
pf,iunn,2,/,
pf,iunn,3,/,
pf,iunn,5,/,
pf,iunn,6,/,
pf,iunn,7,/,
pf,iunnh,4,/,
pf,iunnh,8,/,
pf,m,1,/,
pf,m,2,/,
pf,m,3,/,
pf,m,5,/,
pf,m,6,/,
pf,m,7,/,
pf,ng,1,/,
pf,ng,2,/,
pf,ng,3,/,
pf,ng,5,/,
pf,ng,6,/,
pf,ng,7,/,
pf,ngh,4,/,
pf,ngh,8,/,
pf,o,1,/,
pf,o,2,/,
pf,o,3,/,
pf,o,5,/,
pf,o,6,/,
pf,o,7,/,
pf,oh,4,/,
pf,oh,8,/,
pf,oi,1,/,
pf,oi,2,/,
pf,oi,3,/,
pf,oi,5,/,
pf,oi,6,/,
pf,oi,7,/,
pf,oih,4,/,
pf,oih,8,/,
pf,oinn,1,/,
pf,oinn,2,/,
pf,oinn,3,/,
pf,oinn,5,/,
pf,oinn,6,/,
pf,oinn,7,/,
pf,ok,4,/,
pf,ok,8,/,
pf,om,1,/,
pf,om,2,/,
pf,om,3,/,
pf,om,5,/,
pf,om,6,/,
pf,om,7,/,
pf,ong,1,/,
pf,ong,2,/,
pf,ong,3,/,
pf,ong,5,/,
pf,ong,6,/,
pf,ong,7,/,
pf,onn,1,/,
pf,onn,2,/,
pf,onn,3,/,
pf,onn,5,/,
pf,onn,6,/,
pf,onn,7,/,
pf,ou,1,/,
pf,ou,2,/,
pf,ou,3,/,
pf,ou,5,/,
pf,ou,6,/,
pf,ou,7,/,
pf,ounn,1,/,
pf,ounn,2,/,
pf,ounn,3,/,
pf,ounn,5,/,
pf,ounn,6,/,
pf,ounn,7,/,
pf,r,1,/,
pf,r,2,/,
pf,r,3,/,
pf,r,5,/,
pf,r,6,/,
pf,r,7,/,
pf,rh,4,/,
pf,rh,8,/,
pf,u,1,逋,
pf,u,2,補,
pf,u,3,布,
pf,u,5,煲,
pf,u,6,捕,
pf,u,7,,
pf,ua,1,,
pf,ua,2,,
pf,ua,3,播,
pf,ua,5,,
pf,ua,6,,
pf,ua,7,,
pf,uah,4,缽,
pf,uah,8,跋,
pf,uai,1,,
pf,uai,2,,
pf,uai,3,,
pf,uai,5,,
pf,uai,6,,
pf,uai,7,,
pf,uainn,1,/,
pf,uainn,2,/,
pf,uainn,3,/,
pf,uainn,5,/,
pf,uainn,6,/,
pf,uainn,7,/,
pf,uak,4,般,
pf,uak,8,拔,
pf,uam,1,/,
pf,uam,2,/,
pf,uam,3,/,
pf,uam,5,/,
pf,uam,6,/,
pf,uam,7,/,
pf,uan,1,般,
pf,uan,2,,
pf,uan,3,半,
pf,uan,5,,
pf,uan,6,伴,
pf,uan,7,,
pf,uang,1,般,
pf,uang,2,,
pf,uang,3,半,
pf,uang,5,,
pf,uang,6,伴,
pf,uang,7,,
pf,uann,1,般,
pf,uann,2,,
pf,uann,3,半,
pf,uann,5,盤,
pf,uann,6,,
pf,uann,7,,
pf,uap,4,/,
pf,uap,8,/,
pf,uat,4,般,
pf,uat,8,拔,
pf,ue,1,杯,
pf,ue,2,掰,
pf,ue,3,貝,
pf,ue,5,碚,
pf,ue,6,揹,
pf,ue,7,焙,
pf,ueh,4,,
pf,ueh,8,,
pf,uei,1,杯,
pf,uei,2,掰,
pf,uei,3,貝,
pf,uei,5,碚,
pf,uei,6,揹,
pf,uei,7,焙,
pf,ueih,4,,
pf,ueih,8,,
pf,ueinn,1,/,
pf,ueinn,2,/,
pf,ueinn,3,/,
pf,ueinn,5,/,
pf,ueinn,6,/,
pf,ueinn,7,/,
pf,uek,4,般,
pf,uek,8,拔,
pf,uen,1,般,
pf,uen,2,,
pf,uen,3,半,
pf,uen,5,,
pf,uen,6,伴,
pf,uen,7,,
pf,ueng,1,般,
pf,ueng,2,,
pf,ueng,3,半,
pf,ueng,5,,
pf,ueng,6,伴,
pf,ueng,7,,
pf,uenn,1,/,
pf,uenn,2,/,
pf,uenn,3,/,
pf,uenn,5,/,
pf,uenn,6,/,
pf,uenn,7,/,
pf,uet,4,般,
pf,uet,8,拔,
pf,uh,4,,
pf,uh,8,,
pf,ui,1,卑,
pf,ui,2,,
pf,ui,3,背,
pf,ui,5,肥,
pf,ui,6,背,
pf,ui,7,吠,
pf,uinn,1,/,
pf,uinn,2,/,
pf,uinn,3,/,
pf,uinn,5,/,
pf,uinn,6,/,
pf,uinn,7,/,
pf,uk,4,不,
pf,uk,8,,
pf,un,1,奔,
pf,un,2,本,
pf,un,3,畚,
pf,un,5,㖹,
pf,un,6,,
pf,un,7,,
pf,ung,1,奔,
pf,ung,2,本,
pf,ung,3,畚,
pf,ung,5,㖹,
pf,ung,6,,
pf,ung,7,飯,
pf,uoinn,1,/,
pf,uoinn,2,/,
pf,uoinn,3,/,
pf,uoinn,5,/,
pf,uoinn,6,/,
pf,uoinn,7,/,
pf,ut,4,不,
pf,ut,8,,
pf,v,1,/,
pf,v,2,/,
pf,v,3,/,
pf,v,5,/,
pf,v,6,/,
pf,v,7,/,
pf,vh,4,/,
pf,vh,8,/,
pf,vk,4,/,
pf,vk,8,/,
pf,vn,1,/,
pf,vn,2,/,
pf,vn,3,/,
pf,vn,5,/,
pf,vn,6,/,
pf,vn,7,/,
pf,vng,1,/,
pf,vng,2,/,
pf,vng,3,/,
pf,vng,5,/,
pf,vng,6,/,
pf,vng,7,/,
pf,vt,4,/,
pf,vt,8,/,
phf,a,1,/,
phf,a,2,/,
phf,a,3,/,
phf,a,5,/,
phf,a,6,/,
phf,a,7,/,
phf,ah,4,/,
phf,ah,8,/,
phf,ai,1,/,
phf,ai,2,/,
phf,ai,3,/,
phf,ai,5,/,
phf,ai,6,/,
phf,ai,7,/,
phf,ainn,1,/,
phf,ainn,2,/,
phf,ainn,3,/,
phf,ainn,5,/,
phf,ainn,6,/,
phf,ainn,7,/,
phf,ak,4,/,
phf,ak,8,/,
phf,am,1,/,
phf,am,2,/,
phf,am,3,/,
phf,am,5,/,
phf,am,6,/,
phf,am,7,/,
phf,an,1,/,
phf,an,2,/,
phf,an,3,/,
phf,an,5,/,
phf,an,6,/,
phf,an,7,/,
phf,ang,1,/,
phf,ang,2,/,
phf,ang,3,/,
phf,ang,5,/,
phf,ang,6,/,
phf,ang,7,/,
phf,ann,1,/,
phf,ann,2,/,
phf,ann,3,/,
phf,ann,5,/,
phf,ann,6,/,
phf,ann,7,/,
phf,ap,4,/,
phf,ap,8,/,
